Ecu Id:
#time,engine-rpm,coolant_temp,ambient_temp,intake_air_temp,fuel_temp,map_kpa,battery_voltage,throttle_pot_voltage,idle_switch,uk1,park_neutral_switch,fault_codes,idle_set_point,idle_hot,uk2,iac_position,idle_error,ignition_advance_offset,ignition_advance,coil_time,crancs,uk4,uk5,ignition_switch,throttle_angle,uk6,air_fuel_ratio,fault_code0,lambda_voltage_mv,lambda_sensor_frequency,lambda_sensor_dutycycle,lambda_sensor_status,closed_loop,long_term_fuel_trim,short_term_fuel_trim,carbon_canister_dutycycle,fault_code1,idle_base_pos,uk7,uk8,ignition_advance2,uk9,idle_error2,uk10,fault_code4,uk11,uk12,uk13,uk14,uk15,uk16,uk17,uk18,uk19
14:20:11,873,188,78,86,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.51,16,0,14,64,10,145,146,67,140,8,55,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:12,881,188,78,86,86,32,14,0.06,0,32,1,8,0,10,140,0,12,0,-17.75,2.56,16,0,14,64,10,145,146,67,20,9,51,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:13,856,188,78,86,86,33,14,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.608,16,0,14,64,10,145,146,67,132,11,44,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:14,865,188,78,86,86,33,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.51,16,0,14,64,10,145,146,67,68,11,47,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:15,877,188,78,86,86,32,14,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,161,10,46,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:16,865,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.51,16,0,14,64,10,145,146,67,70,8,47,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:17,861,188,78,86,86,31,13.9,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.56,16,0,14,64,10,145,146,67,106,9,45,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:18,876,188,78,86,86,32,13.9,0.06,0,32,1,8,0,10,140,0,16,0,-18.25,2.56,16,0,14,64,10,145,146,67,82,11,51,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:19,873,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,16,0,-18,2.51,16,0,14,64,10,145,146,67,147,11,55,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:20,860,188,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,12,0,-18.5,2.608,16,0,14,64,10,145,146,67,29,12,58,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:21,859,188,78,87,86,32,13.9,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.56,16,0,14,64,10,145,146,67,160,11,54,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:22,871,188,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.51,16,0,14,64,10,145,146,67,165,11,53,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:23,856,188,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,20,0,-18,2.658,16,0,14,64,10,145,146,67,81,10,56,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:24,867,188,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.51,16,0,14,64,10,145,146,67,32,9,57,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:25,867,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,12,0,-18.25,2.608,16,0,14,64,10,145,146,67,24,9,48,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:26,880,188,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,16,0,-18,2.608,16,0,14,64,10,145,146,67,157,7,39,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:27,857,188,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,32,0,-18.75,2.56,16,0,14,64,10,145,146,67,17,8,37,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:28,865,188,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.608,16,0,14,64,10,145,146,67,75,11,42,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:29,860,188,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.56,16,0,14,64,10,145,146,67,15,14,40,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:30,878,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,20,0,-18,2.51,16,0,14,64,10,145,146,67,164,14,36,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:31,867,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,36,0,-19,2.56,16,0,14,64,10,145,146,67,161,12,43,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:32,874,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.51,16,0,14,64,10,145,146,67,142,12,43,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:33,876,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,44,0,-18.75,2.608,16,0,14,64,10,145,146,67,25,10,48,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:34,856,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.56,16,0,14,64,10,145,146,67,97,8,33,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:35,877,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.608,16,0,14,64,10,145,146,67,153,6,26,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:36,870,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,8,0,-17,2.608,16,0,14,64,10,145,146,67,34,7,29,1,1,131,106,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:37,860,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,139,6,29,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:38,882,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.56,16,0,14,64,10,145,146,67,152,6,29,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:38,855,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-17.25,2.51,16,0,14,64,10,145,146,67,164,14,41,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:39,862,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,48,0,-19.25,2.51,16,0,14,64,10,145,146,67,159,14,41,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:40,881,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.608,16,0,14,64,10,145,146,67,13,13,57,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:41,875,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,24,0,-18.75,2.608,16,0,14,64,10,145,146,67,148,12,51,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:42,888,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.56,16,0,14,64,10,145,146,67,14,11,50,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:43,880,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.608,16,0,14,64,10,145,146,67,137,10,48,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:44,879,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.5,2.56,16,0,14,64,10,145,146,67,14,9,49,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:45,886,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.608,16,0,14,64,10,145,146,67,40,8,41,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:46,873,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.56,16,0,14,64,10,145,146,67,18,12,43,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:47,877,188,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,36,0,-18.75,2.608,16,0,14,64,10,145,146,67,152,11,39,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:48,883,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,16,0,-18.25,2.56,16,0,14,64,10,145,146,67,18,10,40,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:49,858,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.51,16,0,14,64,10,145,146,67,160,9,42,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:50,897,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.608,16,0,14,64,10,145,146,67,143,9,37,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:51,874,188,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,32,0,-18.75,2.56,16,0,14,64,10,145,146,67,24,8,42,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:52,882,188,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,16,0,-17.75,2.51,16,0,14,64,10,145,146,67,16,10,44,1,1,131,106,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:53,888,188,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.56,16,0,14,64,10,145,146,67,128,10,38,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:54,885,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,24,0,-18.25,2.56,16,0,14,64,10,145,146,67,159,10,38,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:55,873,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,12,0,-18.25,2.608,16,0,14,64,10,145,146,67,19,8,45,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:56,871,190,78,87,86,30,13.9,0.06,0,32,1,8,0,10,140,0,16,0,-18,2.56,16,0,14,64,10,145,146,67,158,7,53,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:57,871,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,32,0,-18,2.608,16,0,14,64,10,145,146,67,24,7,56,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:58,881,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,36,0,-19,2.608,16,0,14,64,10,145,146,67,15,7,56,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:20:59,890,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,24,0,-18.75,2.56,16,0,14,64,10,145,146,67,75,6,39,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:00,875,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,24,0,-18,2.56,16,0,14,64,10,145,146,67,13,4,32,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:01,890,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,32,0,-18.75,2.51,16,0,14,64,10,145,146,67,126,4,32,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:02,867,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.608,16,0,14,64,10,145,146,67,39,4,31,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:03,865,190,78,87,86,33,13.9,0.06,0,32,1,8,0,10,140,0,12,0,-16.5,2.56,16,0,14,64,10,145,146,67,34,5,36,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:04,887,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,167,5,41,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:05,871,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,40,0,-18,2.56,16,0,14,64,10,145,146,67,18,5,45,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:06,900,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,44,0,-19.25,2.608,16,0,14,64,10,145,146,67,168,5,45,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:07,865,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,16,0,-18.25,2.608,16,0,14,64,10,145,146,67,21,5,45,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:08,867,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,12,0,-17.75,2.608,16,0,14,64,10,145,146,67,114,5,43,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:09,865,190,78,87,86,30,13.9,0.06,0,32,1,8,0,10,140,0,4,0,-17.75,2.56,16,0,14,64,10,145,146,67,16,5,41,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:10,858,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.75,2.56,16,0,14,64,10,145,146,67,169,5,44,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:11,852,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.51,16,0,14,64,10,145,146,67,75,5,49,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:12,870,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,28,0,-18,2.51,16,0,14,64,10,145,146,67,160,5,52,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:13,854,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,8,0,-18.25,2.51,16,0,14,64,10,145,146,67,19,5,53,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:14,864,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,36,0,-19,2.56,16,0,14,64,10,145,146,67,157,5,54,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:15,867,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,16,0,-18,2.608,16,0,14,64,10,145,146,67,23,5,56,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:16,879,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,160,7,48,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:17,865,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,8,0,-18.25,2.56,16,0,14,64,10,145,146,67,140,7,48,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:18,857,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.56,16,0,14,64,10,145,146,67,40,7,53,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:19,875,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,24,0,-18.5,2.51,16,0,14,64,10,145,146,67,106,8,47,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:20,859,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,28,0,-18,2.608,16,0,14,64,10,145,146,67,85,10,48,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:20,882,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,12,0,-17.25,2.56,16,0,14,64,10,145,146,67,13,13,62,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:21,868,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.56,16,0,14,64,10,145,146,67,16,13,62,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:22,859,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,12,0,-17,2.56,16,0,14,64,10,145,146,67,13,10,43,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:23,865,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,32,0,-18,2.608,16,0,14,64,10,145,146,67,21,10,36,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:24,866,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,24,0,-18.75,2.56,16,0,14,64,10,145,146,67,162,9,35,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:25,861,190,78,87,86,33,13.9,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.56,16,0,14,64,10,145,146,67,132,9,35,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:26,850,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.56,16,0,14,64,10,145,146,67,166,8,44,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:27,873,190,78,87,86,32,13.9,0.06,0,32,1,8,0,10,140,0,40,0,-18,2.608,16,0,14,64,10,145,146,67,109,12,53,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:28,835,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,16,0,-18.5,2.56,16,0,14,64,10,145,146,67,18,12,60,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:29,857,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.56,16,0,14,64,10,145,146,67,141,12,58,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:30,879,190,78,87,86,32,13.9,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,30,11,60,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:31,872,190,78,87,86,32,13.9,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,122,10,61,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:32,845,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,16,0,-18.5,2.608,16,0,14,64,10,145,146,67,25,8,63,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:33,860,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.51,16,0,14,64,10,145,146,67,18,8,57,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:34,866,190,78,87,86,33,13.9,0.06,0,32,1,8,0,10,140,0,28,0,-19,2.608,16,0,14,64,10,145,146,67,163,12,42,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:35,871,190,78,87,86,32,13.9,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,24,13,44,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:36,870,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,4,0,-18,2.56,16,0,14,64,10,145,146,67,162,13,39,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:37,864,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,24,0,-18,2.56,16,0,14,64,10,145,146,67,103,11,39,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:38,864,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.51,16,0,14,64,10,145,146,67,145,11,39,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:39,878,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.75,2.56,16,0,14,64,10,145,146,67,118,9,51,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:40,858,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,4,0,-17.75,2.56,16,0,14,64,10,145,146,67,13,10,54,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:41,901,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,32,0,-18.75,2.608,16,0,14,64,10,145,146,67,151,9,48,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:42,871,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,24,0,-18,2.56,16,0,14,64,10,145,146,67,148,9,46,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:43,854,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,16,0,-18.5,2.51,16,0,14,64,10,145,146,67,19,9,48,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:44,859,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,32,0,-19,2.56,16,0,14,64,10,145,146,67,155,8,46,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:45,865,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,36,0,-19,2.608,16,0,14,64,10,145,146,67,20,7,47,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:46,874,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,24,0,-18.5,2.51,16,0,14,64,10,145,146,67,157,6,43,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:47,881,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,36,0,-19,2.51,16,0,14,64,10,145,146,67,162,6,41,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:48,892,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.56,16,0,14,64,10,145,146,67,28,7,45,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:49,848,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,16,0,-18.5,2.608,16,0,14,64,10,145,146,67,11,7,47,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:50,884,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,164,7,45,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:51,872,190,78,87,86,30,14,0.06,0,32,1,8,0,10,140,0,36,0,-18.75,2.56,16,0,14,64,10,145,146,67,162,7,49,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:51,871,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,20,0,-18.25,2.608,16,0,14,64,10,145,146,67,160,7,49,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:52,854,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,4,0,-17.25,2.56,16,0,14,64,10,145,146,67,13,7,55,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:53,862,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,8,0,-18,2.56,16,0,14,64,10,145,146,67,16,7,55,1,1,131,105,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:54,876,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,12,0,-18,2.608,16,0,14,64,10,145,146,67,165,11,48,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:55,844,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,8,0,-17.75,2.56,16,0,14,64,10,145,146,67,11,10,56,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:56,869,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,28,0,-18.75,2.56,16,0,14,64,10,145,146,67,155,9,55,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:57,868,190,78,87,86,32,14,0.06,0,32,1,8,0,10,140,0,32,0,-18.75,2.56,16,0,14,64,10,145,146,67,161,8,54,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:58,862,190,78,87,86,31,14,0.06,0,32,1,8,0,10,140,0,16,0,-18,2.56,16,0,14,64,10,145,146,67,46,8,57,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:21:59,863,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,32,0,-18,2.56,16,0,14,64,10,145,146,67,132,14,50,1,1,131,103,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
14:22:00,872,190,78,87,86,33,14,0.06,0,32,1,8,0,10,140,0,4,0,-17.75,2.51,16,0,14,64,10,145,146,67,18,12,56,1,1,131,104,0,190,104,108,240,149,4,0,83,190,104,0,83,190,104,37,83,190,104
