Ecu Id:
#time,engine-rpm,coolant_temp,ambient_temp,intake_air_temp,fuel_temp,map_kpa,battery_voltage,throttle_pot_voltage,idle_switch,uk1,park_neutral_switch,fault_codes,idle_set_point,idle_hot,uk2,iac_position,idle_error,ignition_advance_offset,ignition_advance,coil_time,crancs,uk4,uk5,ignition_switch,throttle_angle,uk6,air_fuel_ratio,fault_code0,lambda_voltage_mv,lambda_sensor_frequency,lambda_sensor_dutycycle,lambda_sensor_status,closed_loop,long_term_fuel_trim,short_term_fuel_trim,carbon_canister_dutycycle,fault_code1,idle_base_pos,uk7,uk8,ignition_advance2,uk9,idle_error2,uk10,fault_code4,uk11,uk12,uk13,uk14,uk15,uk16,uk17,uk18,uk19
17:20:23,0,48,50,53,86,94,12,0.06,0,32,1,8,0,43,136,140,512,0,-21.75,6.474,0,51,186,64,10,145,67,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:24,0,48,50,53,86,94,12,0.06,0,32,1,8,0,43,136,140,512,0,-21.75,6.474,0,51,186,64,10,145,67,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:25,0,48,50,55,86,94,12,0.06,0,32,1,8,0,43,136,140,512,0,-21.75,6.474,0,51,186,64,10,145,67,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:26,0,48,50,55,86,94,12,0.06,0,32,1,8,0,43,136,140,512,0,-21.75,6.474,0,51,186,64,10,145,67,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:27,0,48,50,55,86,94,12,0.06,0,32,1,8,0,43,136,140,512,0,-21.75,6.474,0,51,186,64,10,145,67,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:28,0,48,50,55,86,93,11.5,0.06,0,32,1,8,0,43,136,140,512,0,-21.75,7.37,16,51,186,64,10,145,67,3,90,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:29,211,48,50,55,86,89,10.3,0.06,0,32,1,8,0,43,136,140,512,0,-17.75,8.068,16,51,186,64,10,145,66,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:30,1012,48,50,55,86,46,11.2,0.06,0,32,1,8,0,43,136,140,200,0,-17.75,6.972,16,51,186,64,10,145,70,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:31,1065,48,50,55,86,46,11.8,0.06,0,32,1,8,0,43,136,140,160,0,-17.75,6.672,16,51,186,64,10,145,73,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:32,1046,48,50,55,86,46,11.9,0.06,0,32,1,8,0,43,136,140,172,0,-17.75,6.474,16,51,186,64,10,145,76,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:33,1047,48,50,55,86,41,12,0.06,0,32,1,8,0,43,136,129,208,0,-13.75,6.374,16,51,186,64,10,145,76,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:34,1002,48,50,55,86,44,12.2,0.06,0,32,1,8,0,43,136,129,220,0,-13.75,6.274,16,51,186,64,10,145,79,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:35,1016,48,50,55,86,44,12.2,0.06,0,32,1,8,0,43,136,129,200,0,-13.75,6.174,16,51,186,64,10,145,82,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:36,1025,48,50,55,86,41,12.4,0.06,0,32,1,8,0,43,136,129,200,0,-13.75,6.076,16,51,186,64,10,145,84,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:37,1029,48,50,55,86,43,12.4,0.06,0,32,1,8,0,43,136,129,192,0,-13.75,6.076,16,51,186,64,10,145,86,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:38,1035,48,51,55,86,43,12.5,0.06,0,32,1,8,0,43,136,129,188,0,-13.75,5.976,16,51,186,64,10,145,89,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:39,1035,48,51,55,86,41,12.6,0.06,0,32,1,8,0,43,136,129,184,0,-13.75,5.876,16,51,186,64,10,145,91,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:40,1040,48,51,55,86,42,12.7,0.06,0,32,1,8,0,43,136,129,188,0,-13.75,5.676,16,51,186,64,10,145,93,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:41,1037,48,51,55,86,41,12.9,0.06,0,32,1,8,0,43,136,129,184,0,-13.75,5.578,16,51,186,64,10,145,94,3,101,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:42,1045,48,51,55,86,44,13.1,0.06,0,32,1,8,0,43,136,129,188,0,-13.75,5.478,16,51,186,64,10,145,96,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:43,1050,48,51,55,86,44,13.3,0.06,0,32,1,8,0,43,136,129,176,0,-13.75,5.278,16,51,186,64,10,145,98,3,90,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:44,1050,48,51,55,86,43,13.5,0.06,0,32,1,8,0,43,136,129,164,0,-13.75,5.08,16,51,186,64,10,145,99,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:45,1058,48,51,55,86,41,13.6,0.06,0,32,1,8,0,43,136,129,172,0,-13.75,4.98,16,51,186,64,10,145,100,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:45,1066,48,51,55,86,42,13.9,0.06,0,32,1,8,0,43,136,129,168,0,-13.75,4.68,16,51,186,64,10,145,101,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:46,1066,48,51,55,86,42,14,0.06,0,32,1,8,0,43,136,129,128,0,-13.75,4.582,16,51,186,64,10,145,102,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:47,1120,48,51,55,86,41,14.1,0.06,0,32,1,8,0,43,136,129,104,0,-13.75,4.482,16,51,186,64,10,145,104,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:48,1128,48,51,55,86,39,14.2,0.06,0,32,1,8,0,43,136,129,96,0,-13.75,4.482,16,51,186,64,10,145,105,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:49,1134,48,51,55,86,40,14.2,0.06,0,32,1,8,0,43,136,129,104,0,-13.75,4.482,16,51,186,64,10,145,106,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:50,1131,48,51,57,86,41,14.1,0.06,0,32,1,8,0,43,136,129,108,0,-13.75,4.482,16,51,186,64,10,145,107,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:51,1140,48,51,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,100,0,-13.75,4.482,16,51,186,64,10,145,107,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:52,1141,48,51,57,86,40,14.2,0.06,0,32,1,8,0,43,136,129,84,0,-13.75,4.482,16,51,186,64,10,145,108,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:53,1161,48,51,57,86,39,14.1,0.06,0,32,1,8,0,43,136,129,68,0,-13.5,4.482,16,51,186,64,10,145,108,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:54,1169,48,51,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,68,0,-13.5,4.482,16,51,186,64,10,145,109,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:55,1163,48,51,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,60,0,-13.5,4.482,16,51,186,64,10,145,109,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:56,1165,48,51,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,56,0,-13.75,4.482,16,51,186,64,10,145,110,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:57,1176,48,51,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,52,0,-13.75,4.482,16,51,186,64,10,145,110,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:58,1179,48,51,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,48,0,-14.5,4.482,16,51,186,64,10,145,111,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:20:59,1182,48,51,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,52,0,-13.5,4.482,16,51,186,64,10,145,112,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:00,1182,48,51,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,36,0,-14.75,4.482,16,51,186,64,10,145,112,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:00,1182,48,51,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,48,0,-14.5,4.482,16,51,186,64,10,145,115,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:01,1187,48,51,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,48,0,-14.75,4.482,16,51,186,64,10,145,115,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:02,1186,48,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,40,0,-15.25,4.482,16,51,186,64,10,145,116,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:03,1193,48,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,44,0,-14.5,4.482,16,51,186,64,10,145,116,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:04,1180,48,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,36,0,-15.5,4.482,16,51,186,64,10,145,116,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:05,1193,48,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,32,0,-15.5,4.482,16,51,186,64,10,145,117,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:06,1198,48,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-16,4.482,16,51,186,64,10,145,117,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:07,1207,48,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-16.5,4.482,16,51,186,64,10,145,117,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:08,1212,48,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-17,4.482,16,51,186,64,10,145,117,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:09,1208,48,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,12,0,-16.75,4.482,16,51,186,64,10,145,117,3,93,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:10,1209,48,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,16,0,-16.5,4.482,16,51,186,64,10,145,117,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:11,1206,48,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,28,0,-16.25,4.482,16,51,186,64,10,145,117,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:11,1214,50,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-16.75,4.482,16,51,186,64,10,145,118,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:12,1211,50,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-16.5,4.482,16,51,186,64,10,145,118,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:13,1210,50,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.25,4.482,16,51,186,64,10,145,118,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:14,1211,50,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-16.5,4.482,16,51,186,64,10,145,118,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:15,1219,50,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-16.75,4.482,16,51,186,64,10,145,118,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:16,1220,51,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-17,4.482,16,51,186,64,10,145,118,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:17,1224,51,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.25,4.482,16,51,186,64,10,145,118,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:17,1218,51,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.25,4.482,16,51,186,64,10,145,118,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:18,1235,51,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.5,4.482,16,51,186,64,10,145,118,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:19,1231,51,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-16,4.482,16,51,186,64,10,145,118,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:20,1227,51,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.25,4.482,16,51,186,64,10,145,118,3,85,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:21,1211,51,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.5,4.482,16,51,186,64,10,145,118,3,88,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:22,1224,51,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-16.75,4.482,16,51,186,64,10,145,119,3,91,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:23,1223,53,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-17,4.482,16,51,186,64,10,145,119,3,92,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:24,1217,53,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,0,0,-17.5,4.482,16,51,186,64,10,145,119,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:25,1246,53,53,57,86,39,14.3,0.06,0,32,1,8,0,43,136,129,4,0,-17.5,4.482,16,51,186,64,10,145,119,3,90,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:26,1235,53,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-16.75,4.482,16,51,186,64,10,145,119,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:27,1225,53,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-16.75,4.482,16,51,186,64,10,145,119,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:27,1220,53,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.5,4.482,16,51,186,64,10,145,119,3,86,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:28,1239,53,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,16,0,-17.75,4.482,16,51,186,64,10,145,120,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:29,1228,53,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,12,0,-17.25,4.482,16,51,186,64,10,145,120,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:30,1222,53,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,0,0,-17,4.482,16,51,186,64,10,145,120,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:31,1231,55,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-18,4.482,16,51,186,64,10,145,121,3,89,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:32,1237,55,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,0,0,-17.5,4.482,16,51,186,64,10,145,121,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:33,1234,55,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,16,0,-17.75,4.482,16,51,186,64,10,145,121,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:34,1232,55,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-18,4.482,16,51,186,64,10,145,121,3,81,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:35,1233,55,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-17.5,4.482,16,51,186,64,10,145,121,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:36,1232,55,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,0,0,-17.5,4.482,16,51,186,64,10,145,121,3,90,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:37,1234,57,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,4,0,-17.5,4.482,16,51,186,64,10,145,122,3,90,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:38,1235,57,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-17.75,4.482,16,51,186,64,10,145,122,3,94,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:39,1238,57,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-18,4.482,16,51,186,64,10,145,122,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:39,1239,57,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,12,0,-17.75,4.482,16,51,186,64,10,145,122,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:40,1236,57,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,16,0,-18,4.482,16,51,186,64,10,145,122,3,90,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:41,1237,57,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,129,8,0,-17.75,4.482,16,51,186,64,10,145,123,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:42,1221,57,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,129,0,0,-17.5,4.482,16,51,186,64,10,145,123,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:43,1232,57,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,129,20,0,-17.75,4.482,16,51,186,64,10,145,123,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:44,1230,59,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,128,28,0,-18.5,4.482,16,51,186,64,10,145,124,3,80,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:45,1225,59,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,127,20,0,-18.5,4.482,16,51,186,64,10,145,124,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:46,1209,59,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,127,16,0,-17.75,4.482,16,51,186,64,10,145,124,3,80,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:47,1220,59,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,127,8,0,-17.75,4.482,16,51,186,64,10,145,124,3,80,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:48,1210,59,53,57,86,37,14.3,0.06,0,32,1,8,0,43,136,127,24,0,-18.5,4.482,16,51,186,64,10,145,126,3,81,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:48,1203,60,53,57,86,39,14.3,0.06,0,32,1,8,0,43,136,127,12,0,-17.75,4.482,16,51,186,64,10,145,126,3,80,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:49,1208,60,53,57,86,39,14.3,0.06,0,32,1,8,0,43,136,127,12,0,-18,4.482,16,51,186,64,10,145,126,3,81,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:50,1225,60,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,127,16,0,-18,4.482,16,51,186,64,10,145,126,3,81,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:51,1209,60,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,127,20,0,-18.5,4.482,16,51,186,64,10,145,126,3,81,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:52,1218,60,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,127,0,0,-17.5,4.482,16,51,186,64,10,145,127,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:53,1218,60,53,57,86,37,14.3,0.06,0,32,1,8,0,43,136,127,8,0,-18,4.482,16,51,186,64,10,145,127,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:54,1221,60,53,57,86,39,14.3,0.06,0,32,1,8,0,43,136,127,12,0,-18,4.482,16,51,186,64,10,145,127,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:55,1217,62,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,127,0,0,-17.5,4.482,16,51,186,64,10,145,128,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:56,1218,62,53,57,86,39,14.2,0.06,0,32,1,8,0,43,136,127,32,0,-18.75,4.482,16,51,186,64,10,145,128,3,83,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:56,1222,62,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,126,8,0,-17.75,4.482,16,51,186,64,10,145,128,3,91,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:57,1217,62,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,126,20,0,-18,4.482,16,51,186,64,10,145,128,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:58,1228,62,53,57,86,38,14.2,0.06,0,32,1,8,0,43,136,126,32,0,-18.5,4.482,16,51,186,64,10,145,128,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:21:59,1213,64,53,57,86,36,14.2,0.06,0,32,1,8,0,43,136,125,12,0,-18,4.482,16,51,186,64,10,145,130,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:22:00,1209,64,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,125,12,0,-18,4.482,16,51,186,64,10,145,130,3,82,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:22:01,1213,64,53,57,86,36,14.2,0.06,0,32,1,8,0,43,136,125,8,0,-17,4.482,16,51,186,64,10,145,130,3,98,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:22:02,1205,64,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,125,0,0,-17.5,4.482,16,51,186,64,10,145,130,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:22:03,1203,64,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,125,0,0,-17.25,4.482,16,51,186,64,10,145,131,3,87,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
17:22:04,1203,66,53,57,86,37,14.2,0.06,0,32,1,8,0,43,136,125,8,0,-17.25,4.482,16,51,186,64,10,145,131,3,84,0,0,0,0,131,100,0,190,104,220,44,162,4,0,83,190,104,0,83,190,104,37,83,190,104
