Running;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 11:23:33.161;80;1C;00;D0;3F;FF;40;FF;5D;6B;33;00;10;01;00;00;08;24;88;93;04;2B;04;38;0E;FA;10;00;00;;;;
;7D;20;10;1F;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;76;FF;FF;34;82;7B;D6;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:33.736;80;1C;01;92;3F;FF;40;FF;59;67;33;00;10;01;00;00;08;24;88;93;02;B0;04;48;09;C3;10;00;00;;;;
;7D;20;10;1F;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;BC;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:34.376;80;1C;06;8E;3F;FF;40;FF;2B;69;33;00;10;01;00;00;08;24;88;93;01;9E;04;45;06;09;10;00;00;;;;
;7D;20;10;1E;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;81;CC;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:34.952;80;1C;06;77;3F;FF;40;FF;25;6F;30;00;10;01;00;00;08;24;88;86;01;41;04;47;06;0D;10;00;00;;;;
;7D;20;10;1B;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;CA;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:35.576;80;1C;05;62;3F;FF;40;FF;25;74;2D;00;10;01;00;00;08;24;88;77;00;4B;04;48;06;2B;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;F1;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:36.150;80;1C;04;DE;3F;FF;40;FF;26;78;2B;00;10;01;00;00;08;24;88;74;00;1B;04;52;06;0E;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;E8;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:36.774;80;1C;04;EC;3F;FF;40;FF;27;7B;2C;00;10;01;00;00;08;24;88;76;00;0A;04;4C;06;05;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;07;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:37.350;80;1C;04;F4;3F;FF;40;FF;26;7E;2C;00;10;01;00;00;08;24;88;76;00;02;04;4C;06;10;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;06;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:37.973;80;1C;04;FA;3F;FF;40;FF;26;7F;2C;00;10;01;00;00;08;24;88;76;00;06;04;48;06;0E;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;F6;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:38.581;80;1C;05;04;3F;FF;40;FF;25;81;2C;00;10;01;00;00;08;24;88;76;00;08;04;4A;06;1D;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;0A;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:39.156;80;1C;04;F5;3F;FF;40;FF;26;82;2C;00;10;01;00;00;08;24;88;76;00;08;04;48;05;FD;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;02;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:39.766;80;1C;04;FD;3F;FF;40;FF;27;83;2C;00;10;01;00;00;08;24;88;76;00;05;04;48;05;FF;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;FB;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:40.371;80;1C;04;FA;3F;FF;40;FF;25;84;2C;00;10;01;00;00;08;24;88;76;00;07;04;48;05;FB;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;FC;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:40.963;80;1C;05;01;3F;FF;40;FF;26;84;2C;00;10;01;00;00;08;24;88;76;00;09;04;48;06;01;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;09;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:41.570;80;1C;05;04;3F;FF;40;FF;27;85;2C;00;10;01;00;00;08;24;88;76;00;10;04;47;06;07;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;FD;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:42.162;80;1C;04;F9;3F;FF;40;FF;27;85;2C;00;10;01;00;00;08;24;88;76;00;05;04;48;06;0D;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;EF;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:42.753;80;1C;05;06;3F;FF;40;FF;26;86;2C;00;10;01;00;00;08;24;88;76;00;06;04;48;06;00;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;00;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:43.361;80;1C;04;F5;3F;FF;40;FF;26;86;2C;00;10;01;00;00;08;24;88;76;00;08;04;48;05;FD;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;EE;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:43.968;80;1C;05;01;3F;FF;40;FF;27;86;2C;00;10;01;00;00;08;24;88;76;00;08;04;48;06;0B;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;F1;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:44.729;80;1C;04;FC;3F;FF;40;FF;27;86;2C;00;10;01;00;00;08;24;88;76;00;07;04;48;06;01;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;0F;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:45.624;80;1C;05;07;3F;FF;40;FF;26;86;2C;00;10;01;00;00;08;24;88;76;00;0F;04;4C;06;0A;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;1F;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:46.792;80;1C;05;08;3F;FF;40;FF;27;86;2C;00;10;01;00;00;08;24;88;76;00;05;04;4F;05;F8;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;1A;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:48.277;80;1C;05;04;3F;FF;40;FF;27;87;2C;00;10;01;00;00;08;24;88;76;00;15;04;47;06;00;10;00;00;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 11:23:47.845;80;1C;05;02;3F;FF;40;FF;27;86;2C;00;10;01;00;00;08;24;88;76;00;14;04;48;06;11;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;07;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:49.191;80;1C;04;FB;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;74;00;0E;04;47;06;17;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;FC;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:50.132;80;1C;04;FF;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;74;00;09;04;48;05;FA;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;0F;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:51.059;80;1C;05;00;3F;FF;40;FF;26;87;2C;00;10;01;00;00;08;24;88;74;00;08;04;48;05;FB;10;00;00;;;;
;7D;20;10;19;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;05;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:51.938;80;1C;05;0F;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;74;00;0E;04;46;05;F8;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;FA;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:52.833;80;1C;05;06;3F;FF;40;FF;26;87;2C;00;10;01;00;00;08;24;88;74;00;0C;04;46;06;11;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;1A;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:53.840;80;1C;05;03;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;73;00;02;04;48;06;04;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;07;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:55.168;80;1C;04;FF;3F;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;73;00;0E;04;45;06;09;10;00;00;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 11:23:54.657;80;1C;05;0D;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;73;00;05;04;48;05;F4;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;11;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:56.127;80;1C;05;09;3F;FF;40;FF;27;87;2B;00;10;01;00;00;08;24;88;73;00;06;04;48;05;F7;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;0A;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:57.038;80;1C;05;15;3F;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;73;00;15;04;46;05;FD;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;07;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:58.147;80;1C;05;03;3F;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;72;00;01;04;48;06;12;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;05;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:58.905;80;1C;05;07;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;72;00;06;04;4C;06;09;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;05;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:23:59.725;80;1C;04;FF;3F;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;72;00;0A;04;4C;05;F6;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;10;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:00.607;80;1C;05;02;3F;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;72;00;0C;04;47;05;F5;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;12;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:01.929;80;1C;04;FF;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;72;00;11;04;46;05;F8;10;00;00;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 11:24:01.436;80;1C;04;F0;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;72;00;0C;04;47;05;F5;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;0A;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:02.858;80;1C;04;FE;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;71;00;03;04;48;06;0D;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;08;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:03.897;80;1C;04;FC;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;71;00;05;04;48;05;FD;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;7F;FC;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:04.937;80;1C;04;F1;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;71;00;0C;04;4C;06;05;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;70;FF;FF;34;82;80;02;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:05.910;80;1C;04;FE;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;71;00;01;04;48;05;F6;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;0E;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:06.744;80;1C;04;FA;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;06;04;48;05;F7;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;7F;FF;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:07.638;80;1C;05;07;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;12;04;47;05;F7;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;12;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:08.583;80;1C;05;0F;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;06;04;48;05;F6;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;08;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:09.749;80;1C;05;00;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;71;00;01;04;47;06;0D;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;7F;FE;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:10.661;80;1C;05;08;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;1A;04;45;06;0D;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;0B;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:11.539;80;1C;05;0F;40;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;71;00;13;04;46;06;01;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;0A;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:12.575;80;1C;04;FE;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;13;04;47;06;07;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;10;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:13.378;80;1C;04;FC;40;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;0B;04;45;05;FD;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;09;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:14.307;80;1C;05;0E;41;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;71;00;1C;04;45;05;FF;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;18;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:15.361;80;1C;05;08;41;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;70;00;01;04;48;06;00;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;11;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:16.943;80;1C;04;FD;41;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;70;00;08;04;48;05;FD;10;00;00;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 11:24:16.387;80;1C;05;05;41;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;70;00;1E;04;48;06;02;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;14;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:17.918;80;1C;05;0B;41;FF;40;FF;26;87;2B;00;10;01;00;00;08;24;88;70;00;19;04;47;05;FA;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;0B;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:18.751;80;1C;05;16;41;FF;40;FF;24;87;2B;00;10;01;00;00;08;24;88;6F;00;1E;04;46;06;0F;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6F;FF;FF;34;82;80;0D;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:19.550;80;1C;05;0B;41;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;6E;00;12;04;46;05;F8;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;7F;FC;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:20.553;80;1C;05;0C;42;FF;40;FF;23;87;2B;00;10;01;00;00;08;24;88;6E;00;01;04;48;05;FA;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;10;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:21.339;80;1C;05;14;42;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;6E;00;0A;04;48;06;06;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;08;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:22.283;80;1C;05;02;42;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;6E;00;05;04;48;06;1C;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;10;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:23.690;80;1C;05;05;43;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;6E;00;0C;04;47;05;FB;10;00;00;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-29 11:24:23.242;80;1C;05;0C;43;FF;40;FF;25;87;2B;00;10;01;00;00;08;24;88;6E;00;0C;04;47;06;13;10;00;00;;;;
;7D;20;10;18;FF;92;00;57;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;0D;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:24.536;80;1C;05;10;43;FF;40;FF;24;87;2B;00;10;01;00;00;08;24;88;6E;00;15;04;45;05;FF;10;00;00;;;;
;7D;20;10;17;FF;92;00;58;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;14;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:25.418;80;1C;05;11;43;FF;40;FF;23;87;2A;00;10;01;00;00;08;24;88;6D;00;16;04;46;05;FB;10;00;00;;;;
;7D;20;10;17;FF;92;00;59;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;0D;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:26.408;80;1C;05;0F;43;FF;40;FF;24;87;2A;00;10;01;00;00;08;24;88;6D;00;03;04;4A;05;FC;10;00;00;;;;
;7D;20;10;17;FF;92;00;5C;FF;FF;01;00;6F;64;00;FF;6E;FF;FF;34;82;80;06;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:27.479;80;1C;05;1D;43;FF;40;FF;24;87;2A;00;10;01;00;00;08;24;88;6D;00;1E;04;44;06;13;10;00;00;;;;
;7D;20;10;17;FF;92;00;5E;FF;FF;01;00;6F;64;00;FF;6D;FF;FF;34;82;80;19;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:28.561;80;1C;04;FE;43;FF;40;FF;23;87;2A;00;10;01;00;00;08;24;88;6B;00;07;04;4A;05;FD;10;00;00;;;;
;7D;20;10;17;FF;92;00;63;FF;FF;01;00;6F;64;00;FF;6D;FF;FF;34;82;80;14;FF;1A;C0;21;40;29;80;37;C0;02
2023-11-29 11:24:29.326;80;1C;05;07;43;FF;40;FF;24;87;2A;00;10;01;00;00;08;24;88;6B;00;14;04;4F;06;06;10;00;00;;;;
;7D;20;10;17;FF;92;00;66;FF;FF;01;00;6F;64;00;FF;6D;FF;FF;34;82;80;0E;FF;1A;C0;21;40;29;80;37;C0;02
